회사명,거래소코드,회계년도,유동자산_연결,비유동자산_연결,유동부채_연결,비유동부채 _연결,자본금_연결,자본잉여금_연결,기타포괄손익누계액_연결,이익잉여금_연결,매출액_연결,매출원가_연결,매출총이익_연결,판관비_연결,영업손익_연결,금융수익_연결,기타이익_연결,기타손실_연결,법인세비용_연결,당기순이익_연결,총포괄손익_연결,OCF_연결,ICF_연결,FCF_연결,매출채권 및 기타유동채권_연결,현금및현금성자산_연결,유형자산_연결,자산_연결,부채_연결,자본_연결,감가상각비_연결,감가(주석)_연결,총자본증가율_연결,유형자산증가율_연결,비유동자산증가율_연결,유동자산증가율_연결,재고자산증가율_연결,매출액증가율_연결,매출액총이익률_연결,유동자산 대 비유동자산비율_연결,당좌자산구성비율_연결,비유동자산구성비율_연결,자기자본구성비율_연결,타인자본구성비율_연결,비유동비율_연결,비유동장기적합률_연결,유동비율_연결,당좌비율_연결,현금비율_연결,매출채권비율_연결,재고자산 대 순운전자본비율_연결,매출채권 대 매입채무비율_연결,매입채무 대 재고자산비율_연결,부채비율_연결,유동부채비율_연결,단기차입금 대 총차입금비율_연결,비유동부채비율_연결,비유동부채 대 순운전자본비율_연결,순운전자본비율_연결,차입금의존도_연결,차입금비율_연결,이자보상배율(이자비용)_연결,CASH FLOW 대 부채비율_연결,CASH FLOW 대 차입금비율_연결,CASH FLOW 대 매출액비율_연결,총자본회전률_연결,자기자본회전률_연결,매입채무회전률_연결,매입채무회전기간_연결,유동자산회전률_연결,당좌자산회전률_연결,재고자산회전률_연결,재고자산회전기간_연결,매출채권회전률_연결,매출채권회전기간_연결,비유동자산회전률_연결,유형자산회전율_연결,순운전자본회전률_연결,1회전기간_연결,종업원수_연결,재고자산_연결,매입채무 및 기타유동채무_연결,단기차입금_연결,장기차입금_연결,사채_연결,이자비용_연결
(주)비비안,002070,2019/12,70253.0,63045.0,23448.0,8528.0,6868.0,25865.0,-57.0,73590.0,200089.0,85862.0,114227.0,114692.0,-465.0,267.0,957.0,986.0,1284.0,-2433.0,-2379.0,13260.0,1487.0,-9057.0,18285.0,9199.0,33670.0,133299.0,31976.0,101323.0,3092.3,3092.0,-5.55,-3.66,1.82,-11.32,-17.76,-5.35,57.09,111.43,21.82,47.3,76.01,23.99,62.22,57.39,299.61,124.05,39.23,34.62,87.95,277.32,12.48,31.56,23.14,43.38,8.42,18.22,35.11,7.36,9.68,-0.5,21.91,71.44,3.5,1.46,1.94,31.74,11.5,2.68,6.87,4.39,83.2,13.02,28.03,3.2,5.83,1.95,0.01,,41166.0,15965.0,3210.0,0.0,0.0,922.0
(주)비비안,002070,2011/12,140947.0,72156.0,52915.0,6175.0,6868.0,25696.0,1612.0,120954.0,235215.0,103556.0,131659.0,126152.0,8025.0,370.0,0.0,0.0,1987.0,5317.0,5968.0,-10685.0,-5442.0,15787.0,41110.0,8436.0,51507.0,213103.0,59090.0,154014.0,3126.79,3127.0,10.19,0.26,4.48,13.36,31.01,14.67,55.97,195.34,38.52,33.86,72.27,27.73,46.85,45.04,266.37,155.13,15.94,61.47,66.86,291.56,21.08,38.37,34.36,0.0,4.01,7.01,41.31,12.27,16.97,7.35,-7.2,-16.26,-1.81,1.16,1.55,18.76,19.45,1.77,2.91,4.53,80.53,6.98,52.3,3.33,4.57,1.32,0.01,,58860.0,24637.0,26144.0,0.0,0.0,1091.0
(주)비상교육,100220,2012/12,109200.0,103585.0,65853.0,8348.0,6485.0,57128.0,-49.0,85258.0,144564.0,70544.0,74020.0,52582.0,21438.0,1434.0,738.0,3435.0,2598.0,16873.0,16892.0,18710.0,-33191.0,13181.0,74347.0,1396.0,40896.0,212785.0,74201.0,138584.0,7847.6,7848.0,18.43,78.0,25.07,12.75,3.77,3.72,51.2,105.42,43.59,48.68,65.13,34.87,74.75,70.5,165.83,140.84,2.12,441.76,37.95,1162.83,37.99,53.54,47.52,81.88,6.02,19.26,20.37,15.04,23.1,21.81,17.26,40.02,8.86,0.74,1.1,30.34,12.03,1.4,1.66,8.95,40.78,2.16,168.62,1.55,4.53,0.89,0.01,,16451.0,17731.0,26210.0,5800.0,0.0,983.0
(주)비상교육,100220,2013/12,105563.0,140341.0,58911.0,35623.0,6498.0,58059.0,292.0,97798.0,134894.0,69440.0,65454.0,46479.0,18975.0,485.0,3509.0,2375.0,5720.0,13440.0,13965.0,29817.0,-35789.0,21716.0,61544.0,17141.0,44263.0,245904.0,94534.0,151370.0,8258.09,8258.0,15.56,8.23,35.48,-3.33,28.87,-6.69,48.52,75.22,34.31,57.07,61.56,38.44,92.71,75.05,179.19,143.2,29.1,286.82,45.44,989.48,28.99,62.45,38.92,39.87,23.53,76.36,18.97,22.28,36.2,11.19,25.67,44.28,17.99,0.59,0.93,21.77,16.77,1.26,1.52,7.17,50.94,2.02,180.59,1.11,3.17,0.79,0.0,,21201.0,19345.0,21000.0,25225.0,7724.0,1695.0
(주)비상교육,100220,2014/12,127237.0,118501.0,62907.0,27036.0,6498.0,58059.0,-707.0,106150.0,136882.0,76765.0,60117.0,43421.0,16696.0,611.0,1698.0,2627.0,4191.0,10489.0,9132.0,2556.0,4322.0,-10870.0,87917.0,13148.0,43564.0,245738.0,89943.0,155795.0,11781.86,11782.0,-0.07,-1.58,-15.56,20.53,-0.64,1.47,43.92,107.37,43.21,48.22,63.4,36.6,76.06,64.81,202.26,168.78,20.9,398.25,32.74,973.32,40.92,57.73,40.38,50.02,17.35,42.03,26.18,19.95,31.47,9.6,18.0,33.02,11.82,0.56,0.89,18.54,19.68,1.18,1.44,6.48,56.35,1.89,192.92,1.06,3.12,0.77,0.0,,21065.0,20636.0,14800.0,24500.0,0.0,1740.0
(주)비상교육,100220,2011/12,96851.0,82822.0,52689.0,2766.0,5896.0,57723.0,-22.0,70698.0,139386.0,71779.0,67608.0,52231.0,15382.0,1261.0,0.0,70.0,2885.0,13114.0,13098.0,6908.0,-13984.0,5441.0,62432.0,2696.0,22975.0,179673.0,55455.0,124218.0,6984.95,6985.0,12.75,-3.93,2.64,23.12,29.35,18.75,48.5,116.94,45.08,46.1,69.14,30.86,66.67,65.22,183.82,153.73,5.12,384.14,35.9,1855.79,20.7,44.64,42.42,99.86,2.23,6.26,24.58,8.38,12.12,23.17,23.18,85.37,9.22,0.82,1.18,45.14,8.09,1.59,1.89,9.92,36.8,2.52,144.69,1.7,5.95,1.03,0.01,,15853.0,15088.0,15036.0,21.0,0.0,664.0
(주)비상교육,100220,2016/12,115078.0,124650.0,42192.0,2727.0,6498.0,58029.0,31.0,144359.0,143872.0,66376.0,77496.0,42037.0,35459.0,452.0,546.0,3320.0,7523.0,25618.0,25064.0,51239.0,-20861.0,-22448.0,74811.0,21518.0,43143.0,239728.0,44919.0,194809.0,11011.93,11012.0,1.94,-2.87,6.52,-2.6,-18.41,0.02,53.86,92.32,41.35,52.0,81.26,18.74,63.99,63.1,272.75,234.96,51.0,453.33,21.87,1075.35,42.16,23.06,21.66,0.0,1.4,3.74,30.4,1.25,1.54,99.84,101.73,1523.24,31.76,0.61,0.78,18.52,19.71,1.23,1.46,8.11,45.01,1.9,192.49,1.19,3.29,0.89,0.0,,15943.0,19982.0,3000.0,0.0,0.0,355.0
(주)비상교육,100220,2017/12,126349.0,129965.0,44281.0,2930.0,6498.0,58029.0,155.0,158401.0,145636.0,70136.0,75500.0,49742.0,25758.0,579.0,844.0,3144.0,6257.0,18059.0,18180.0,14597.0,-14144.0,-4212.0,79851.0,17759.0,42987.0,256314.0,47210.0,209104.0,10823.75,10824.0,6.92,-0.36,4.26,9.79,38.83,1.23,51.84,97.22,40.66,50.71,81.58,18.42,62.15,61.29,285.34,235.35,40.11,350.42,26.97,1050.2,33.37,22.58,21.18,0.0,1.4,3.57,32.02,1.09,1.34,292.16,69.73,1175.63,22.6,0.59,0.72,20.65,17.68,1.21,1.43,7.65,47.72,1.94,187.76,1.14,3.38,0.89,0.0,,22134.0,21542.0,2800.0,0.0,0.0,88.0
(주)비상교육,100220,2018/12,117398.0,136879.0,43776.0,3638.0,6498.0,58059.0,-2137.0,158699.0,161922.0,85090.0,76832.0,66500.0,10332.0,456.0,179.0,5091.0,3710.0,2328.0,1986.0,17487.0,-30239.0,214.0,73199.0,5232.0,48406.0,254277.0,47414.0,206863.0,17192.5,17193.0,-0.79,12.61,5.32,-7.08,-8.7,11.18,47.45,85.77,38.22,53.83,81.35,18.65,66.17,65.03,268.18,222.02,11.95,359.36,27.45,983.69,36.53,22.92,21.16,0.0,1.76,4.94,28.95,2.97,3.65,50.98,33.83,212.48,9.91,0.63,0.78,21.93,16.64,1.33,1.61,7.65,47.72,2.16,169.27,1.21,3.54,0.98,0.0,,20208.0,20660.0,7550.0,0.0,0.0,203.0
(주)비상교육,100220,2019/12,149288.0,136883.0,64612.0,7150.0,6498.0,58059.0,-2067.0,166532.0,199386.0,95992.0,103394.0,81457.0,21937.0,2516.0,1843.0,5192.0,10000.0,11156.0,10227.0,26942.0,-16949.0,-4493.0,98656.0,10723.0,57383.0,286170.0,71762.0,214408.0,16194.5,16195.0,12.54,18.54,0.0,27.16,-16.42,23.14,51.86,109.06,46.27,47.83,74.92,25.08,63.84,61.78,231.05,204.91,16.6,568.19,19.95,1017.9,55.82,33.47,30.14,84.24,3.33,8.44,29.59,2.98,3.97,77.14,30.96,260.66,11.14,0.74,0.95,23.72,15.39,1.5,1.74,10.75,33.96,2.37,154.31,1.46,3.77,1.06,0.01,,16890.0,31239.0,6400.0,0.0,0.0,284.0
(주)비상교육,100220,2015/12,118151.0,117021.0,48439.0,14539.0,6498.0,58059.0,179.0,121611.0,143846.0,75357.0,68489.0,40048.0,28441.0,358.0,517.0,5739.0,6180.0,16873.0,17990.0,40156.0,-12972.0,-26742.0,81145.0,13589.0,44418.0,235171.0,62978.0,172193.0,12003.86,12004.0,-4.3,1.96,-1.25,-7.14,-7.23,5.09,47.61,100.97,41.93,49.76,73.22,26.78,67.96,62.67,243.92,203.57,28.05,406.68,28.03,901.21,45.13,36.57,28.13,45.65,8.44,20.86,29.64,9.78,13.36,35.19,33.91,92.85,14.85,0.6,0.88,16.5,22.12,1.17,1.4,7.09,51.52,1.76,207.26,1.22,3.27,0.81,0.0,,19541.0,19182.0,3000.0,12500.0,0.0,808.0
(주)비와이씨,001460,2012/12,143410.0,362047.0,77347.0,94762.0,4200.0,7963.0,1039.0,320364.0,216986.0,136249.0,80737.0,47335.0,33402.0,106.0,12096.0,4237.0,12259.0,24651.0,25206.0,29619.0,-26223.0,-1908.0,17335.0,3224.0,57933.0,505457.0,172109.0,333348.0,7519.67,7520.0,5.76,15.75,9.6,-2.84,-4.35,7.37,37.21,39.61,4.29,71.63,65.95,34.05,108.61,84.57,185.41,28.05,4.17,10.65,184.24,115.84,9.2,51.63,23.2,47.32,28.43,143.44,13.07,16.84,25.54,7.51,15.7,31.74,12.45,0.44,0.68,21.57,16.92,1.49,10.32,1.74,209.39,15.26,23.92,0.63,4.02,0.95,0.0,,121715.0,33968.0,23286.0,44851.0,0.0,4448.0
(주)비와이씨,001460,2013/12,76642.0,448516.0,89963.0,87260.0,4200.0,7963.0,1026.0,335043.0,182449.0,108950.0,73498.0,48380.0,25118.0,138.0,3905.0,2038.0,6369.0,15515.0,15306.0,38274.0,-36977.0,-2590.0,12804.0,2106.0,69384.0,525158.0,177223.0,347934.0,8534.22,8534.0,3.9,19.77,23.88,-46.56,-50.33,-15.92,40.28,17.09,3.08,85.41,66.25,33.75,128.91,103.06,85.19,17.99,2.34,18.87,0.0,143.47,13.15,50.94,25.86,67.35,25.08,0.0,-2.54,15.82,23.88,7.44,19.15,40.86,18.61,0.35,0.54,19.06,19.15,1.66,9.63,2.0,182.22,14.97,24.38,0.45,2.87,0.94,0.01,,60457.0,30857.0,18060.0,27130.0,0.0,3375.0
(주)비와이씨,001460,2014/12,82095.0,526293.0,121619.0,121340.0,4200.0,7963.0,1003.0,352567.0,176910.0,102833.0,74077.0,46175.0,27901.0,69.0,1974.0,1616.0,5881.0,19050.0,18132.0,27875.0,-85796.0,57733.0,12354.0,1915.0,87276.0,608388.0,242958.0,365430.0,8306.31,8306.0,15.85,25.79,17.34,7.12,10.13,-3.04,41.87,15.6,2.55,86.51,60.07,39.93,144.02,108.12,67.5,12.76,1.57,16.24,0.0,142.32,11.41,66.49,33.28,57.65,33.2,0.0,-6.5,23.31,38.8,8.23,13.61,23.32,18.7,0.31,0.5,22.76,16.04,2.23,11.16,2.79,131.05,15.92,22.92,0.36,2.26,0.96,0.01,,66579.0,33939.0,55169.0,60053.0,0.0,3392.0
(주)비와이씨,001460,2015/12,91849.0,599616.0,127449.0,185898.0,4200.0,7963.0,732.0,365550.0,182196.0,111112.0,71084.0,49953.0,21131.0,830.0,1702.0,171.0,4585.0,13158.0,13366.0,28069.0,-83677.0,59092.0,17442.0,5312.0,65860.0,691465.0,313347.0,378117.0,10266.15,10266.0,13.66,-24.54,13.93,11.88,2.99,2.99,39.02,15.32,3.37,86.72,54.68,45.32,158.58,106.31,72.07,18.27,4.17,14.56,0.0,105.85,13.76,82.87,33.71,43.35,49.16,0.0,-5.15,29.12,53.25,4.86,8.93,13.89,15.35,0.28,0.49,21.39,17.06,2.09,9.39,2.7,135.37,17.52,20.83,0.32,2.38,0.86,0.01,,68568.0,34842.0,63287.0,114077.0,0.0,4349.0
(주)비와이씨,001460,2016/12,118647.0,614371.0,157857.0,181310.0,4200.0,7963.0,472.0,381547.0,211858.0,144344.0,67514.0,51359.0,16154.0,1024.0,11305.0,1382.0,3204.0,17543.0,16436.0,43942.0,-37856.0,18071.0,20711.0,29268.0,66666.0,733019.0,339167.0,393851.0,11586.47,11586.0,6.01,1.22,2.46,29.18,-0.45,16.28,31.87,19.31,6.87,83.81,53.73,46.27,155.99,106.82,75.16,31.92,18.54,14.26,0.0,72.27,19.73,86.12,40.08,55.36,46.04,0.0,-5.35,30.07,55.97,2.7,10.62,16.33,17.0,0.3,0.55,18.5,19.73,2.01,5.75,3.1,117.86,21.49,16.99,0.35,3.2,0.85,0.01,,68257.0,33216.0,69649.0,98400.0,0.0,5974.0
(주)비와이씨,001460,2011/12,147606.0,330323.0,89437.0,79682.0,4200.0,7963.0,-1500.0,298462.0,202084.0,121100.0,80984.0,44830.0,39512.0,206.0,0.0,0.0,9190.0,27007.0,26768.0,24426.0,-56802.0,31779.0,17208.0,2162.0,50050.0,477929.0,169120.0,308809.0,6078.6,6079.0,16.55,6.71,28.52,-3.56,3.94,-2.09,40.07,44.69,4.26,69.12,64.61,35.39,106.97,85.03,165.04,22.76,2.42,12.16,218.76,173.41,7.01,54.77,28.96,42.55,25.8,136.99,12.17,18.17,28.13,11.22,9.31,18.13,7.79,0.46,0.68,18.25,20.0,1.34,7.93,1.62,225.47,14.67,24.89,0.69,4.17,0.82,0.0,,127247.0,40193.0,36956.0,49900.0,0.0,3521.0
(주)비와이씨,001460,2018/12,89811.0,648620.0,82143.0,248885.0,4200.0,7963.0,-1198.0,396820.0,197864.0,124041.0,73823.0,52476.0,21347.0,1234.0,6615.0,1224.0,10089.0,9092.0,5500.0,49052.0,-21463.0,-20661.0,7687.0,27033.0,66659.0,738431.0,331028.0,407403.0,12420.95,12421.0,-0.99,-1.41,2.45,-20.3,-12.49,1.05,37.31,13.85,4.77,87.84,55.17,44.83,159.21,98.83,109.34,42.85,32.91,11.02,712.16,117.74,9.36,81.25,20.16,25.85,61.09,3245.68,1.04,28.31,51.31,2.87,10.97,17.36,18.34,0.27,0.49,27.87,13.1,1.95,4.63,3.38,107.92,31.44,11.61,0.31,2.95,0.94,0.01,,54610.0,17257.0,11537.0,155000.0,0.0,7437.0
(주)비와이씨,001460,2019/12,118322.0,575561.0,109380.0,150176.0,4200.0,7963.0,-1305.0,423838.0,170589.0,101169.0,69420.0,46026.0,23394.0,1882.0,31083.0,6175.0,13976.0,27789.0,27604.0,18716.0,41944.0,-73192.0,7366.0,14795.0,68973.0,693883.0,259555.0,434327.0,12570.14,12570.0,-6.03,3.47,-11.26,31.75,-16.36,-13.78,40.69,20.56,10.47,82.95,62.59,37.41,132.52,98.47,108.18,66.42,13.53,12.97,510.79,157.21,8.25,59.76,25.18,58.79,34.58,1679.39,1.29,19.86,31.73,2.88,13.05,24.59,19.86,0.24,0.41,38.42,9.5,1.64,3.16,3.4,107.29,28.57,12.78,0.28,2.52,0.85,0.01,,45676.0,14338.0,56319.0,56500.0,0.0,8136.0
(주)비와이씨,001460,2017/12,112686.0,633137.0,135471.0,211014.0,4200.0,7963.0,815.0,386736.0,195816.0,126448.0,69368.0,52160.0,17208.0,506.0,1265.0,908.0,3429.0,6190.0,6205.0,23543.0,-30881.0,8823.0,29383.0,20439.0,67609.0,745823.0,346485.0,399338.0,12129.85,12130.0,1.75,1.41,3.05,-5.02,-8.58,-7.57,35.42,17.8,6.74,84.89,53.54,46.46,158.55,103.73,83.18,37.12,15.09,10.52,0.0,72.29,14.56,86.76,33.92,46.4,52.84,0.0,-3.05,30.64,57.23,2.72,9.74,14.76,17.23,0.26,0.49,17.37,21.02,1.69,3.89,3.0,121.77,24.03,15.19,0.31,2.92,0.75,0.01,,62401.0,24612.0,31636.0,122500.0,0.0,6326.0
(주)비지에프,027410,2012/12,379927.0,674245.0,493190.0,400215.0,24640.0,15179.0,238.0,366793.0,2912177.0,2227356.0,684821.0,621066.0,63755.0,17832.0,8541.0,20054.0,17486.0,35490.0,31278.0,171336.0,-156270.0,4470.0,38147.0,98057.0,406976.0,1054173.0,893405.0,160767.0,99387.0,99387.0,0.0,0.0,0.0,0.0,0.0,0.0,23.52,56.35,30.81,63.96,15.25,84.75,419.39,120.19,77.03,65.85,19.88,15.45,0.0,3.47,445.45,555.71,306.77,98.29,248.94,0.0,-10.74,9.25,60.68,3.55,19.18,175.64,5.88,2.76,18.11,11.85,30.8,7.67,8.97,52.79,6.91,341.8,1.07,4.32,7.16,3.34,0.0,,55162.0,341729.0,94930.0,1665.0,0.0,17961.0
(주)비지에프,027410,2013/12,532366.0,627518.0,795164.0,161756.0,24640.0,15179.0,232.0,424099.0,3130012.0,2386822.0,743190.0,638156.0,105033.0,15512.0,15202.0,25915.0,23204.0,70049.0,70587.0,235672.0,-117216.0,-17256.0,39386.0,199256.0,388027.0,1159883.0,956920.0,202964.0,108361.0,108361.0,10.03,-4.66,-6.93,40.12,-10.35,7.48,23.74,84.84,41.63,54.1,17.5,82.5,309.18,172.05,66.95,60.73,25.06,15.24,0.0,2.8,543.8,471.47,391.78,72.43,79.7,0.0,-22.66,9.41,53.75,4.85,21.27,186.55,6.5,2.83,17.21,12.16,30.01,6.86,7.75,59.84,6.1,389.94,0.94,4.81,7.87,2.84,0.0,,49451.0,373862.0,73769.0,10180.0,19900.0,21669.0
(주)비지에프,027410,2014/12,723119.0,615355.0,599803.0,166587.0,24640.0,15179.0,205.0,512067.0,3367999.0,2568798.0,799201.0,675080.0,124121.0,17392.0,14942.0,10305.0,34778.0,101468.0,97155.0,260294.0,-255720.0,6982.0,37951.0,210812.0,369235.0,1338474.0,766390.0,572085.0,104922.0,104922.0,0.0,0.0,0.0,0.0,0.0,0.0,23.73,117.51,49.32,45.97,42.74,57.26,107.56,83.31,120.56,110.06,35.15,11.62,51.07,2.4,484.87,133.96,104.85,73.73,29.12,135.09,9.21,8.43,19.73,11.47,33.96,230.59,7.73,2.52,5.89,11.03,33.09,4.66,5.1,53.48,6.82,460.17,0.79,5.47,9.12,2.55,0.0,,62973.0,440584.0,74792.0,9722.0,19934.0,10823.0
(주)비지에프,027410,2015/12,947568.0,674054.0,690188.0,157713.0,24774.0,104086.0,220.0,649407.0,4334280.0,3434192.0,900088.0,716472.0,183616.0,19533.0,12184.0,9990.0,43642.0,152841.0,153007.0,359311.0,-444572.0,26656.0,49569.0,152213.0,374284.0,1621622.0,847902.0,773720.0,107788.0,107788.0,21.15,1.37,9.54,31.04,-16.41,28.69,20.77,140.58,55.19,41.57,47.71,52.29,87.12,72.37,137.29,129.66,22.05,20.48,20.45,2.82,726.23,109.59,89.2,97.95,20.38,61.28,15.87,4.18,8.77,19.54,36.54,456.8,7.15,2.93,6.44,12.61,28.95,5.19,5.57,74.98,4.87,478.9,0.76,6.72,11.66,2.93,0.0,,52637.0,513663.0,63098.0,1389.0,0.0,9396.0
(주)비지에프,027410,2016/12,983440.0,934161.0,739074.0,236366.0,49548.0,79056.0,-1328.0,802627.0,5052618.0,4048528.0,1004090.0,786940.0,217150.0,19580.0,22815.0,9397.0,55762.0,184619.0,182524.0,331367.0,-157435.0,-224781.0,73642.0,101392.0,577393.0,1917601.0,975440.0,942161.0,113586.0,113586.0,18.25,54.27,38.59,3.79,53.44,16.57,19.87,105.28,47.07,48.72,49.13,50.87,99.15,79.27,133.06,122.14,13.72,22.13,33.05,4.0,553.34,103.53,78.44,81.04,25.09,96.73,12.74,2.89,5.88,21.32,35.4,623.6,6.83,2.86,5.89,12.19,29.95,5.23,5.62,75.75,4.82,352.64,1.04,6.28,10.62,3.01,0.0,,80764.0,601889.0,38989.0,10500.0,0.0,10185.0
(주)비지에프,027410,2017/12,438201.0,419917.0,89037.0,43851.0,32264.0,73925.0,238.0,4262199.0,123843.0,45155.0,78688.0,68240.0,10448.0,8296.0,773.0,22188.0,6659.0,3497875.0,3499559.0,384116.0,-350886.0,-118593.0,21796.0,16025.0,215256.0,858119.0,132888.0,725231.0,101632.0,101632.0,-55.25,-62.72,-55.05,-55.44,-96.89,-97.55,63.54,104.35,50.77,48.93,84.51,15.49,57.9,54.6,492.16,489.33,18.0,428.07,0.72,41583.62,1.03,18.32,12.28,76.04,6.05,12.56,40.69,2.83,3.35,7.83,269.21,1470.92,288.87,0.09,0.15,0.55,658.61,0.17,0.19,2.97,122.72,8.65,42.21,0.18,0.31,0.11,0.0,,2515.0,23752.0,15994.0,5827.0,0.0,1335.0
(주)비지에프,027410,2018/12,315225.0,1309650.0,57670.0,51463.0,95369.0,757283.0,-14411.0,650872.0,220594.0,100511.0,120083.0,90610.0,29473.0,11839.0,17155.0,3151.0,5050.0,47205.0,32269.0,-29202.0,29423.0,-3719.0,18768.0,12526.0,196525.0,1624875.0,109133.0,1515742.0,6645.0,6645.0,89.35,-8.7,211.88,-28.06,30.91,78.12,54.44,24.07,19.2,80.6,93.28,6.72,86.4,83.57,546.61,540.9,21.72,399.28,1.28,460.7,86.67,7.2,3.8,78.96,3.4,19.98,15.85,1.7,1.83,23.42,162.61,640.77,80.45,0.18,0.2,153.23,2.38,0.59,0.59,75.97,4.8,18.45,19.78,0.26,1.07,0.49,0.05,,3292.0,29587.0,19368.0,5827.0,0.0,1258.0
(주)비지에프,027410,2019/12,319699.0,1337682.0,63740.0,65387.0,95717.0,759448.0,-18416.0,672349.0,240315.0,109878.0,130436.0,101051.0,29385.0,10230.0,515.0,10649.0,9175.0,17515.0,12148.0,13835.0,-402.0,-11536.0,17009.0,14423.0,196153.0,1657381.0,129127.0,1528255.0,16984.0,16984.0,2.0,-0.19,2.14,1.42,-11.42,8.94,54.28,23.9,19.11,80.71,92.21,7.79,87.53,83.94,501.57,497.0,22.63,407.58,1.14,317.69,128.29,8.45,4.17,67.07,4.28,25.55,15.44,3.03,3.28,17.52,-5.95,-15.32,-3.2,0.15,0.16,72.88,5.01,0.76,0.76,77.41,4.71,19.2,19.01,0.18,1.22,0.64,0.05,,2916.0,26799.0,19225.0,827.0,0.0,1677.0
(주)비지에프,027410,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(주)비지에프리테일,282330,2017/12,566643.0,710707.0,681365.0,207341.0,17284.0,321649.0,-1389.0,28684.0,938735.0,769536.0,169199.0,142683.0,26516.0,2915.0,10253.0,2632.0,7042.0,27984.0,28733.0,-24964.0,32103.0,-1725.0,84342.0,28757.0,402171.0,1277350.0,888705.0,388644.0,,18627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94442.0,613438.0,2800.0,0.0,0.0,1138.0
(주)비지에프리테일,282330,2019/12,744141.0,1428270.0,950726.0,599089.0,17284.0,321649.0,0.0,261247.0,5946068.0,4889561.0,1056507.0,859884.0,196623.0,20274.0,15841.0,11312.0,49701.0,151377.0,149749.0,532815.0,-293909.0,-246197.0,89372.0,28048.0,549817.0,2172411.0,1549815.0,622596.0,329779.0,329779.0,46.53,13.1,81.6,6.91,-12.11,2.95,17.77,52.1,30.07,65.75,28.66,71.34,229.41,116.91,78.27,68.71,2.95,61.52,0.0,10.5,585.68,248.93,152.7,31.34,96.22,0.0,-9.51,25.57,89.23,10.28,28.35,79.08,7.39,3.25,10.39,11.31,32.28,8.26,9.54,61.22,5.96,107.87,3.38,5.37,11.48,3.77,0.0,,90874.0,676399.0,2294.0,9435.0,0.0,19126.0
(주)비지에프리테일,282330,2018/12,696072.0,786496.0,763692.0,197214.0,17284.0,321649.0,0.0,160314.0,5775862.0,4756224.0,1019639.0,830122.0,189517.0,15510.0,15320.0,10116.0,48353.0,154187.0,152083.0,345798.0,-324216.0,-14981.0,83279.0,35339.0,486125.0,1482569.0,960906.0,521663.0,122427.0,122427.0,16.07,20.88,10.66,22.84,9.48,515.28,17.65,88.5,39.98,53.05,35.19,64.81,150.77,109.41,91.15,77.61,4.63,52.56,0.0,10.46,502.36,184.2,146.4,0.0,37.8,0.0,-4.56,0.34,0.98,27.7,16.69,3148.98,2.78,4.19,12.69,11.4,32.01,9.15,10.85,58.39,6.25,98.46,3.71,7.72,13.0,4.27,0.0,,103393.0,648052.0,5094.0,0.0,0.0,6841.0
(주)빙그레,005180,2012/12,301786.0,243847.0,79472.0,27644.0,49756.0,64769.0,8137.0,335485.0,790017.0,538604.0,251414.0,184828.0,66586.0,6098.0,1121.0,4222.0,16718.0,50704.0,52098.0,66662.0,-111583.0,-11259.0,68495.0,62043.0,203241.0,545632.0,107116.0,438517.0,21171.33,21171.0,0.0,0.0,0.0,0.0,0.0,0.0,31.82,123.76,47.21,44.69,80.37,19.63,55.61,52.31,379.74,324.14,78.07,139.58,19.87,173.74,80.34,24.43,18.12,15.35,6.3,12.43,40.74,1.77,2.2,192.75,62.23,690.54,8.44,1.45,1.8,22.26,16.4,2.62,3.07,17.88,20.41,12.81,28.49,3.24,3.89,2.07,0.03,,44184.0,61938.0,481.0,8172.0,0.0,345.0
(주)빙그레,005180,2013/12,300758.0,263536.0,71681.0,25008.0,49756.0,64769.0,12624.0,360060.0,805972.0,573759.0,232213.0,181475.0,50738.0,6220.0,878.0,7106.0,12059.0,37919.0,41467.0,51922.0,-66527.0,-18485.0,65566.0,28943.0,218255.0,564294.0,96688.0,467605.0,22802.0,22802.0,3.42,7.39,8.07,-0.34,-0.12,2.02,28.81,114.12,45.48,46.7,82.87,17.13,56.36,53.5,419.58,358.01,40.38,144.07,19.27,165.76,86.92,20.68,15.33,27.2,5.35,10.92,40.6,0.68,0.83,192.19,61.32,1534.66,7.36,1.45,1.78,21.83,16.72,2.68,3.13,18.25,20.0,12.87,28.36,3.18,3.82,2.14,0.03,,44132.0,63914.0,294.0,2813.0,0.0,264.0
